sequence_id,game_id,period,play_clock,home_description,away_description,score,player1_id,player1_name,player1_team,player2_id,player2_name,player2_team,player3_id,player3_name,player3_team,event_type,event_description
1128,21500009,4,1:41,,MISS Mahinmi 15' Jump Shot,,101133,Ian Mahinmi,IND,0,,,0,,,Missed Shot ,
1129,21500009,4,1:40,Carroll REBOUND (Off:2 Def:5),,,201960,DeMarre Carroll,TOR,0,,,0,,,Rebound ,Unknown
1130,21500009,4,1:29,DeRozan 4' Driving Floating Jump Shot (20 PTS),,95 - 97,201942,DeMar DeRozan,TOR,0,,,0,,,Made Shot ,
1131,21500009,4,1:29,,Mahinmi S.FOUL (P6.PN) (L.Richardson),,101133,Ian Mahinmi,IND,201942,DeMar DeRozan,TOR,0,,,Foul ,Shooting
1132,21500009,4,1:29,,SUB: Hill FOR Mahinmi,,101133,Ian Mahinmi,IND,201941,Jordan Hill,IND,0,,,Substitution ,
1133,21500009,4,1:29,SUB: Biyombo FOR Valanciunas,,,202685,Jonas Valanciunas,TOR,202687,Bismack Biyombo,TOR,0,,,Substitution ,
1134,21500009,4,1:29,DeRozan Free Throw 1 of 1 (21 PTS),,95 - 98,201942,DeMar DeRozan,TOR,0,,,0,,,Free Throw ,Free Throw 1 of 1
1135,21500009,4,1:13,,George 3' Driving Floating Bank Jump Shot (17 PTS),97 - 98,202331,Paul George,IND,0,,,0,,,Made Shot ,
1136,21500009,4,1:13,Biyombo S.FOUL (P6.PN) (L.Richardson),,,202687,Bismack Biyombo,TOR,202331,Paul George,IND,0,,,Foul ,Shooting
1137,21500009,4,1:13,SUB: Valanciunas FOR Biyombo,,,202687,Bismack Biyombo,TOR,202685,Jonas Valanciunas,TOR,0,,,Substitution ,
1138,21500009,4,1:13,,MISS George Free Throw 1 of 1,,202331,Paul George,IND,0,,,0,,,Free Throw ,Free Throw 1 of 1
1139,21500009,4,1:12,DeRozan REBOUND (Off:0 Def:4),,,201942,DeMar DeRozan,TOR,0,,,0,,,Rebound ,Unknown
1140,21500009,4,1:07,RAPTORS Timeout: Regular (Full 5 Short 1),,,1610612761,,,0,,,0,,,Timeout ,Regular
1141,21500009,4,0:50,DeRozan 16' Pullup Jump Shot (23 PTS),,97 - 100,201942,DeMar DeRozan,TOR,0,,,0,,,Made Shot ,
1142,21500009,4,0:39,,MISS Ellis 7' Driving Floating Jump Shot,,101145,Monta Ellis,IND,0,,,0,,,Missed Shot ,
1143,21500009,4,0:37,Valanciunas REBOUND (Off:1 Def:13),,,202685,Jonas Valanciunas,TOR,0,,,0,,,Rebound ,Unknown
1144,21500009,4,0:37,,Hill P.FOUL (P4.PN) (K.Mauer),,201941,Jordan Hill,IND,202685,Jonas Valanciunas,TOR,0,,,Foul ,Personal
1145,21500009,4,0:37,Valanciunas Free Throw 1 of 2 (19 PTS),,97 - 101,202685,Jonas Valanciunas,TOR,0,,,0,,,Free Throw ,Free Throw 1 of 2
1146,21500009,4,0:37,Valanciunas Free Throw 2 of 2 (20 PTS),,97 - 102,202685,Jonas Valanciunas,TOR,0,,,0,,,Free Throw ,Free Throw 2 of 2
1147,21500009,4,0:37,,Pacers Timeout: Short (Reg.4 Short 2),,1610612754,,,0,,,0,,,Timeout ,Short
1148,21500009,4,0:28,,MISS Miles 21' Jump Shot,,101139,CJ Miles,IND,0,,,0,,,Missed Shot ,
1149,21500009,4,0:27,Carroll REBOUND (Off:2 Def:6),,,201960,DeMarre Carroll,TOR,0,,,0,,,Rebound ,Unknown
1150,21500009,4,0:27,,G. Hill P.FOUL (P4.PN) (B.Adams),,201588,George Hill,IND,201960,DeMarre Carroll,TOR,0,,,Foul ,Personal
1151,21500009,4,0:27,MISS Carroll Free Throw 1 of 2,,,201960,DeMarre Carroll,TOR,0,,,0,,,Free Throw ,Free Throw 1 of 2
1152,21500009,4,0:27,RAPTORS Rebound,,,1610612761,,,0,,,0,,,Rebound ,Normal Rebound
1153,21500009,4,0:27,Carroll Free Throw 2 of 2 (14 PTS),,97 - 103,201960,DeMarre Carroll,TOR,0,,,0,,,Free Throw ,Free Throw 2 of 2
1154,21500009,4,0:27,,Pacers Timeout: Short (Reg.4 Short 3),,1610612754,,,0,,,0,,,Timeout ,Short
1155,21500009,4,0:20,,MISS George 25' 3PT Jump Shot,,202331,Paul George,IND,0,,,0,,,Missed Shot ,
1156,21500009,4,0:19,DeRozan REBOUND (Off:0 Def:5),,,201942,DeMar DeRozan,TOR,0,,,0,,,Rebound ,Unknown
1157,21500009,4,0:18,,G. Hill P.FOUL (P5.PN) (L.Richardson),,201588,George Hill,IND,201942,DeMar DeRozan,TOR,0,,,Foul ,Personal
1158,21500009,4,0:18,DeRozan Free Throw 1 of 2 (24 PTS),,97 - 104,201942,DeMar DeRozan,TOR,0,,,0,,,Free Throw ,Free Throw 1 of 2
1159,21500009,4,0:18,DeRozan Free Throw 2 of 2 (25 PTS),,97 - 105,201942,DeMar DeRozan,TOR,0,,,0,,,Free Throw ,Free Throw 2 of 2
1160,21500009,4,0:14,Carroll S.FOUL (P2.PN) (K.Mauer),,,201960,DeMarre Carroll,TOR,201588,George Hill,IND,0,,,Foul ,Shooting
1161,21500009,4,0:14,,,,605,,,0,,,0,,,Instant Replay ,Overturn Ruling
1162,21500009,4,0:14,,G. Hill Free Throw 1 of 3 (18 PTS),98 - 105,201588,George Hill,IND,0,,,0,,,Free Throw ,Free Throw 1 of 3
1163,21500009,4,0:14,,G. Hill Free Throw 2 of 3 (19 PTS),99 - 105,201588,George Hill,IND,0,,,0,,,Free Throw ,Free Throw 2 of 3
1164,21500009,4,0:14,,SUB: Allen FOR Ellis,,101145,Monta Ellis,IND,202730,Lavoy Allen,IND,0,,,Substitution ,
1165,21500009,4,0:14,,MISS G. Hill Free Throw 3 of 3,,201588,George Hill,IND,0,,,0,,,Free Throw ,Free Throw 3 of 3
1166,21500009,4,0:13,Valanciunas REBOUND (Off:1 Def:14),,,202685,Jonas Valanciunas,TOR,0,,,0,,,Rebound ,Unknown
1167,21500009,4,0:12,,Allen P.FOUL (P1.PN) (L.Richardson),,202730,Lavoy Allen,IND,202685,Jonas Valanciunas,TOR,0,,,Foul ,Personal
1168,21500009,4,0:12,MISS Valanciunas Free Throw 1 of 2,,,202685,Jonas Valanciunas,TOR,0,,,0,,,Free Throw ,Free Throw 1 of 2
1169,21500009,4,0:12,RAPTORS Rebound,,,1610612761,,,0,,,0,,,Rebound ,Normal Rebound
1170,21500009,4,0:12,Valanciunas Free Throw 2 of 2 (21 PTS),,99 - 106,202685,Jonas Valanciunas,TOR,0,,,0,,,Free Throw ,Free Throw 2 of 2
1171,21500009,4,0:12,,Pacers Timeout: Regular (Reg.5 Short 3),,1610612754,,,0,,,0,,,Timeout ,Regular
1172,21500009,4,0:12,,SUB: Budinger FOR Allen,,202730,Lavoy Allen,IND,201978,Chase Budinger,IND,0,,,Substitution ,
1173,21500009,4,0:07,,MISS George 24' 3PT Jump Shot,,202331,Paul George,IND,0,,,0,,,Missed Shot ,
1174,21500009,4,0:06,Joseph REBOUND (Off:0 Def:2),,,202709,Cory Joseph,TOR,0,,,0,,,Rebound ,Unknown
1175,21500009,4,0:00,,,99 - 106,0,,,0,,,0,,,End Period ,
1176,21500010,4,12:00,,,76 - 63,0,,,0,,,0,,,Start Period ,
1177,21500010,4,11:50,MISS Brewer 1' Layup,,,201147,Corey Brewer,HOU,0,,,0,,,Missed Shot ,
1178,21500010,4,11:48,Capela REBOUND (Off:5 Def:1),,,203991,Clint Capela,HOU,0,,,0,,,Rebound ,Unknown
1179,21500010,4,11:48,Capela  Putback Dunk (7 PTS),,76 - 65,203991,Clint Capela,HOU,0,,,0,,,Made Shot ,
1180,21500010,4,11:37,Capela BLOCK (3 BLK),MISS Arthur 2' Layup,,201589,Darrell Arthur,DEN,0,,,203991,Clint Capela,HOU,Missed Shot ,
1181,21500010,4,11:37,,Nuggets Rebound,,1610612743,,,0,,,0,,,Rebound ,Unknown
1182,21500010,4,11:24,,MISS Foye 26' 3PT Jump Shot,,200751,Randy Foye,DEN,0,,,0,,,Missed Shot ,
1183,21500010,4,11:24,Beverley REBOUND (Off:2 Def:6),,,201976,Patrick Beverley,HOU,0,,,0,,,Rebound ,Unknown
1184,21500010,4,11:24,,Foye P.FOUL (P1.T1) (D.Crawford),,200751,Randy Foye,DEN,201147,Corey Brewer,HOU,0,,,Foul ,Personal
1185,21500010,4,11:04,MISS Lawson 9' Jump Bank Shot,,,201951,Ty Lawson,HOU,0,,,0,,,Missed Shot ,
1186,21500010,4,11:04,ROCKETS Rebound,,,1610612745,,,0,,,0,,,Rebound ,Unknown
1187,21500010,4,11:04,,Nelson P.FOUL (P4.T2) (D.Crawford),,2749,Jameer Nelson,DEN,203991,Clint Capela,HOU,0,,,Foul ,Personal
1188,21500010,4,10:53,Beverley Bad Pass Turnover (P3.T16),Nelson STEAL (1 STL),,201976,Patrick Beverley,HOU,2749,Jameer Nelson,DEN,0,,,Turnover ,Bad Pass
1189,21500010,4,10:51,Beverley P.FOUL (P2.T1) (B.Barnaky),,,201976,Patrick Beverley,HOU,203115,Will Barton,DEN,0,,,Foul ,Personal
1190,21500010,4,10:35,,MISS Foye 24' 3PT Jump Shot,,200751,Randy Foye,DEN,0,,,0,,,Missed Shot ,
1191,21500010,4,10:35,Terry REBOUND (Off:0 Def:1),,,1891,Jason Terry,HOU,0,,,0,,,Rebound ,Unknown
1192,21500010,4,10:31,Brewer  Running Dunk (2 PTS) (Terry 1 AST),,76 - 67,201147,Corey Brewer,HOU,1891,Jason Terry,HOU,0,,,Made Shot ,
1193,21500010,4,10:31,,Nuggets Timeout: Regular (Reg.4 Short 1),,1610612743,,,0,,,0,,,Timeout ,Regular
1194,21500010,4,10:14,,MISS Nelson 28' 3PT Jump Shot,,2749,Jameer Nelson,DEN,0,,,0,,,Missed Shot ,
1195,21500010,4,10:14,Brewer REBOUND (Off:0 Def:6),,,201147,Corey Brewer,HOU,0,,,0,,,Rebound ,Unknown
1196,21500010,4,10:06,MISS Beverley 25' 3PT Jump Shot,,,201976,Patrick Beverley,HOU,0,,,0,,,Missed Shot ,
1197,21500010,4,10:04,,Foye REBOUND (Off:0 Def:3),,200751,Randy Foye,DEN,0,,,0,,,Rebound ,Unknown
1198,21500010,4,9:41,,Mudiay 25' 3PT Step Back Jump Shot (12 PTS),79 - 67,1626144,Emmanuel Mudiay,DEN,0,,,0,,,Made Shot ,
1199,21500010,4,9:22,Brewer  3PT Jump Shot (5 PTS) (Terry 2 AST),,79 - 70,201147,Corey Brewer,HOU,1891,Jason Terry,HOU,0,,,Made Shot ,
1200,21500010,4,9:07,,Barton  Dunk (8 PTS) (Mudiay 9 AST),81 - 70,203115,Will Barton,DEN,1626144,Emmanuel Mudiay,DEN,0,,,Made Shot ,
1201,21500010,4,8:58,MISS Brewer 3' Driving Layup,,,201147,Corey Brewer,HOU,0,,,0,,,Missed Shot ,
1202,21500010,4,8:58,,Barton REBOUND (Off:1 Def:2),,203115,Will Barton,DEN,0,,,0,,,Rebound ,Unknown
1203,21500010,4,8:58,Capela P.FOUL (P2.T2) (B.Forte),,,203991,Clint Capela,HOU,203115,Will Barton,DEN,0,,,Foul ,Personal
1204,21500010,4,8:34,,Mudiay 10' Fadeaway Jumper (14 PTS),83 - 70,1626144,Emmanuel Mudiay,DEN,0,,,0,,,Made Shot ,
1205,21500010,4,8:24,MISS Lawson 2' Driving Layup,,,201951,Ty Lawson,HOU,0,,,0,,,Missed Shot ,
1206,21500010,4,8:23,Capela REBOUND (Off:6 Def:1),,,203991,Clint Capela,HOU,0,,,0,,,Rebound ,Unknown
1207,21500010,4,8:23,Capela  Putback Dunk (9 PTS),,83 - 72,203991,Clint Capela,HOU,0,,,0,,,Made Shot ,
1208,21500010,4,8:02,,Mudiay 19' Pullup Jump Shot (16 PTS),85 - 72,1626144,Emmanuel Mudiay,DEN,0,,,0,,,Made Shot ,
1209,21500010,4,7:48,MISS Beverley 24' 3PT Jump Shot,,,201976,Patrick Beverley,HOU,0,,,0,,,Missed Shot ,
1210,21500010,4,7:47,,Arthur REBOUND (Off:1 Def:1),,201589,Darrell Arthur,DEN,0,,,0,,,Rebound ,Unknown
1211,21500010,4,7:32,Brewer STEAL (1 STL),Nelson Bad Pass Turnover (P3.T18),,2749,Jameer Nelson,DEN,201147,Corey Brewer,HOU,0,,,Turnover ,Bad Pass
1212,21500010,4,7:29,,Nelson P.FOUL (P5.T3) (B.Forte),,2749,Jameer Nelson,DEN,201951,Ty Lawson,HOU,0,,,Foul ,Personal
1213,21500010,4,7:29,SUB: Harden FOR Capela,,,203991,Clint Capela,HOU,201935,James Harden,HOU,0,,,Substitution ,
1214,21500010,4,7:29,SUB: Ariza FOR Beverley,,,201976,Patrick Beverley,HOU,2772,Trevor Ariza,HOU,0,,,Substitution ,
1215,21500010,4,7:22,Ariza Traveling Turnover (P3.T17),,,2772,Trevor Ariza,HOU,0,,,0,,,Turnover ,Traveling
1216,21500010,4,7:08,,MISS Barton 10' Pullup Jump Shot,,203115,Will Barton,DEN,0,,,0,,,Missed Shot ,
1217,21500010,4,7:06,Harden REBOUND (Off:1 Def:4),,,201935,James Harden,HOU,0,,,0,,,Rebound ,Unknown
1218,21500010,4,7:00,MISS Ariza 25' 3PT Jump Shot,,,2772,Trevor Ariza,HOU,0,,,0,,,Missed Shot ,
1219,21500010,4,6:59,,Foye REBOUND (Off:0 Def:4),,200751,Randy Foye,DEN,0,,,0,,,Rebound ,Unknown
1220,21500010,4,6:42,,MISS Foye  3PT Jump Shot,,200751,Randy Foye,DEN,0,,,0,,,Missed Shot ,
1221,21500010,4,6:42,ROCKETS Rebound,,,1610612745,,,0,,,0,,,Rebound ,Unknown
1222,21500010,4,6:42,,SUB: Gallinari FOR Barton,,203115,Will Barton,DEN,201568,Danilo Gallinari,DEN,0,,,Substitution ,
1223,21500010,4,6:33,,Mudiay S.FOUL (P2.T4) (B.Barnaky),,1626144,Emmanuel Mudiay,DEN,201935,James Harden,HOU,0,,,Foul ,Shooting
1224,21500010,4,6:33,Harden Free Throw 1 of 2 (19 PTS),,85 - 73,201935,James Harden,HOU,0,,,0,,,Free Throw ,Free Throw 1 of 2
1225,21500010,4,6:33,,SUB: Faried FOR Foye,,200751,Randy Foye,DEN,202702,Kenneth Faried,DEN,0,,,Substitution ,
1226,21500010,4,6:33,,SUB: Harris FOR Arthur,,201589,Darrell Arthur,DEN,203914,Gary Harris,DEN,0,,,Substitution ,
1227,21500010,4,6:33,Harden Free Throw 2 of 2 (20 PTS),,85 - 74,201935,James Harden,HOU,0,,,0,,,Free Throw ,Free Throw 2 of 2
1228,21500010,4,6:20,,MISS Nelson 4' Driving Layup,,2749,Jameer Nelson,DEN,0,,,0,,,Missed Shot ,
1229,21500010,4,6:18,Lawson REBOUND (Off:0 Def:4),,,201951,Ty Lawson,HOU,0,,,0,,,Rebound ,Unknown
1230,21500010,4,6:11,MISS Harden 27' 3PT Pullup Jump Shot,,,201935,James Harden,HOU,0,,,0,,,Missed Shot ,
1231,21500010,4,6:09,,Faried REBOUND (Off:2 Def:5),,202702,Kenneth Faried,DEN,0,,,0,,,Rebound ,Unknown
1232,21500010,4,5:55,,MISS Mudiay 20' Pullup Jump Shot,,1626144,Emmanuel Mudiay,DEN,0,,,0,,,Missed Shot ,
1233,21500010,4,5:54,Brewer REBOUND (Off:0 Def:7),,,201147,Corey Brewer,HOU,0,,,0,,,Rebound ,Unknown
1234,21500010,4,5:37,MISS Brewer 3' Driving Layup,,,201147,Corey Brewer,HOU,0,,,0,,,Missed Shot ,
1235,21500010,4,5:36,,Harris REBOUND (Off:0 Def:5),,203914,Gary Harris,DEN,0,,,0,,,Rebound ,Unknown
1236,21500010,4,5:23,Harden BLOCK (2 BLK),MISS Mudiay 3' Driving Layup,,1626144,Emmanuel Mudiay,DEN,0,,,201935,James Harden,HOU,Missed Shot ,
1237,21500010,4,5:22,,Faried REBOUND (Off:3 Def:5),,202702,Kenneth Faried,DEN,0,,,0,,,Rebound ,Unknown
1238,21500010,4,5:21,,Faried 2' Putback Layup (17 PTS),87 - 74,202702,Kenneth Faried,DEN,0,,,0,,,Made Shot ,
1239,21500010,4,5:11,,,,0,,,0,,,0,,,Timeout ,Regular
1240,21500010,4,5:11,SUB: Jones FOR Terry,,,1891,Jason Terry,HOU,203093,Terrence Jones,HOU,0,,,Substitution ,
1241,21500010,4,5:00,MISS Jones 2' Layup,Gallinari BLOCK (3 BLK),,203093,Terrence Jones,HOU,0,,,201568,Danilo Gallinari,DEN,Missed Shot ,
1242,21500010,4,4:59,,Nuggets Rebound,,1610612743,,,0,,,0,,,Rebound ,Unknown
1243,21500010,4,4:59,Jones L.B.FOUL (P3.T3) (D.Crawford),,,203093,Terrence Jones,HOU,201568,Danilo Gallinari,DEN,0,,,Foul ,Loose Ball
1244,21500010,4,4:37,,Mudiay Bad Pass Turnover (P9.T19),,1626144,Emmanuel Mudiay,DEN,0,,,0,,,Turnover ,Bad Pass
1245,21500010,4,4:25,MISS Brewer 25' 3PT Jump Shot,,,201147,Corey Brewer,HOU,0,,,0,,,Missed Shot ,
1246,21500010,4,4:24,,Mudiay REBOUND (Off:0 Def:4),,1626144,Emmanuel Mudiay,DEN,0,,,0,,,Rebound ,Unknown
1247,21500010,4,4:06,Brewer S.FOUL (P2.T4) (B.Forte),,,201147,Corey Brewer,HOU,201568,Danilo Gallinari,DEN,0,,,Foul ,Shooting
1248,21500010,4,4:06,,Gallinari Free Throw 1 of 2 (19 PTS),88 - 74,201568,Danilo Gallinari,DEN,0,,,0,,,Free Throw ,Free Throw 1 of 2
1249,21500010,4,4:06,,Gallinari Free Throw 2 of 2 (20 PTS),89 - 74,201568,Danilo Gallinari,DEN,0,,,0,,,Free Throw ,Free Throw 2 of 2
1250,21500010,4,3:59,,Mudiay P.FOUL (P3.PN) (D.Crawford),,1626144,Emmanuel Mudiay,DEN,201951,Ty Lawson,HOU,0,,,Foul ,Personal
1251,21500010,4,3:59,MISS Lawson Free Throw 1 of 2,,,201951,Ty Lawson,HOU,0,,,0,,,Free Throw ,Free Throw 1 of 2
1252,21500010,4,3:59,ROCKETS Rebound,,,1610612745,,,0,,,0,,,Rebound ,Normal Rebound
1253,21500010,4,3:59,Lawson Free Throw 2 of 2 (10 PTS),,89 - 75,201951,Ty Lawson,HOU,0,,,0,,,Free Throw ,Free Throw 2 of 2
1254,21500010,4,3:53,Brewer P.FOUL (P3.PN) (B.Barnaky),,,201147,Corey Brewer,HOU,1626144,Emmanuel Mudiay,DEN,0,,,Foul ,Personal
1255,21500010,4,3:53,,Mudiay Free Throw 1 of 2 (17 PTS),90 - 75,1626144,Emmanuel Mudiay,DEN,0,,,0,,,Free Throw ,Free Throw 1 of 2
1256,21500010,4,3:53,,MISS Mudiay Free Throw 2 of 2,,1626144,Emmanuel Mudiay,DEN,0,,,0,,,Free Throw ,Free Throw 2 of 2
1257,21500010,4,3:53,Harden REBOUND (Off:1 Def:5),,,201935,James Harden,HOU,0,,,0,,,Rebound ,Unknown
1258,21500010,4,3:45,MISS Harden 25' 3PT Pullup Jump Shot,,,201935,James Harden,HOU,0,,,0,,,Missed Shot ,
1259,21500010,4,3:44,Jones REBOUND (Off:4 Def:2),,,203093,Terrence Jones,HOU,0,,,0,,,Rebound ,Unknown
1260,21500010,4,3:43,Jones 3' Layup (12 PTS),,90 - 77,203093,Terrence Jones,HOU,0,,,0,,,Made Shot ,
1261,21500010,4,3:43,,Faried S.FOUL (P4.PN) (B.Barnaky),,202702,Kenneth Faried,DEN,203093,Terrence Jones,HOU,0,,,Foul ,Shooting
1262,21500010,4,3:43,MISS Jones Free Throw 1 of 1,,,203093,Terrence Jones,HOU,0,,,0,,,Free Throw ,Free Throw 1 of 1
1263,21500010,4,3:43,,Faried REBOUND (Off:3 Def:6),,202702,Kenneth Faried,DEN,0,,,0,,,Rebound ,Unknown
1264,21500010,4,3:34,Brewer STEAL (2 STL),Mudiay Lost Ball Turnover (P10.T20),,1626144,Emmanuel Mudiay,DEN,201147,Corey Brewer,HOU,0,,,Turnover ,Lost Ball
1265,21500010,4,3:34,,Mudiay L.B.FOUL (P4.PN) (D.Crawford),,1626144,Emmanuel Mudiay,DEN,201147,Corey Brewer,HOU,0,,,Foul ,Loose Ball
1266,21500010,4,3:34,MISS Brewer Free Throw 1 of 2,,,201147,Corey Brewer,HOU,0,,,0,,,Free Throw ,Free Throw 1 of 2
1267,21500010,4,3:34,ROCKETS Rebound,,,1610612745,,,0,,,0,,,Rebound ,Normal Rebound
1268,21500010,4,3:34,MISS Brewer Free Throw 2 of 2,,,201147,Corey Brewer,HOU,0,,,0,,,Free Throw ,Free Throw 2 of 2
1269,21500010,4,3:34,,Gallinari REBOUND (Off:2 Def:6),,201568,Danilo Gallinari,DEN,0,,,0,,,Rebound ,Unknown
1270,21500010,4,3:15,,Nelson 25' 3PT Pullup Jump Shot (7 PTS),93 - 77,2749,Jameer Nelson,DEN,0,,,0,,,Made Shot ,
1271,21500010,4,2:59,,Faried S.FOUL (P5.PN) (B.Forte),,202702,Kenneth Faried,DEN,201951,Ty Lawson,HOU,0,,,Foul ,Shooting
1272,21500010,4,2:59,ROCKETS Timeout: Regular (Full 4 Short 0),,,1610612745,,,0,,,0,,,Timeout ,Regular
1273,21500010,4,2:59,Lawson Free Throw 1 of 2 (11 PTS),,93 - 78,201951,Ty Lawson,HOU,0,,,0,,,Free Throw ,Free Throw 1 of 2
1274,21500010,4,2:59,Lawson Free Throw 2 of 2 (12 PTS),,93 - 79,201951,Ty Lawson,HOU,0,,,0,,,Free Throw ,Free Throw 2 of 2
1275,21500010,4,2:35,,Gallinari 26' 3PT Pullup Jump Shot (23 PTS),96 - 79,201568,Danilo Gallinari,DEN,0,,,0,,,Made Shot ,
1276,21500010,4,2:26,Harden 2' Driving Layup (22 PTS),,96 - 81,201935,James Harden,HOU,0,,,0,,,Made Shot ,
1277,21500010,4,2:15,Jones P.FOUL (P4.PN) (D.Crawford),,,203093,Terrence Jones,HOU,202702,Kenneth Faried,DEN,0,,,Foul ,Personal
1278,21500010,4,2:15,,MISS Faried Free Throw 1 of 2,,202702,Kenneth Faried,DEN,0,,,0,,,Free Throw ,Free Throw 1 of 2
1279,21500010,4,2:15,,Nuggets Rebound,,1610612743,,,0,,,0,,,Rebound ,Normal Rebound
1280,21500010,4,2:15,,Faried Free Throw 2 of 2 (18 PTS),97 - 81,202702,Kenneth Faried,DEN,0,,,0,,,Free Throw ,Free Throw 2 of 2
1281,21500010,4,2:04,MISS Ariza 25' 3PT Jump Shot,,,2772,Trevor Ariza,HOU,0,,,0,,,Missed Shot ,
1282,21500010,4,2:03,,Nelson REBOUND (Off:0 Def:5),,2749,Jameer Nelson,DEN,0,,,0,,,Rebound ,Unknown
1283,21500010,4,1:41,,Nelson 25' 3PT Pullup Jump Shot (10 PTS),100 - 81,2749,Jameer Nelson,DEN,0,,,0,,,Made Shot ,
1284,21500010,4,1:34,MISS Harden 27' 3PT Jump Shot,,,201935,James Harden,HOU,0,,,0,,,Missed Shot ,
1285,21500010,4,1:31,,Mudiay REBOUND (Off:0 Def:5),,1626144,Emmanuel Mudiay,DEN,0,,,0,,,Rebound ,Unknown
1286,21500010,4,1:29,Ariza STEAL (3 STL),Mudiay Bad Pass Turnover (P11.T21),,1626144,Emmanuel Mudiay,DEN,2772,Trevor Ariza,HOU,0,,,Turnover ,Bad Pass
1287,21500010,4,1:29,,Nelson S.FOUL (P6.PN) (D.Crawford),,2749,Jameer Nelson,DEN,2772,Trevor Ariza,HOU,0,,,Foul ,Shooting
1288,21500010,4,1:29,MISS Ariza Free Throw 1 of 2,,,2772,Trevor Ariza,HOU,0,,,0,,,Free Throw ,Free Throw 1 of 2
1289,21500010,4,1:29,ROCKETS Rebound,,,1610612745,,,0,,,0,,,Rebound ,Normal Rebound
1290,21500010,4,1:29,SUB: Dekker FOR Harden,,,201935,James Harden,HOU,1626155,Sam Dekker,HOU,0,,,Substitution ,
1291,21500010,4,1:29,SUB: McDaniels FOR Lawson,,,201951,Ty Lawson,HOU,203909,KJ McDaniels,HOU,0,,,Substitution ,
1292,21500010,4,1:29,,SUB: Miller FOR Gallinari,,201568,Danilo Gallinari,DEN,2034,Mike Miller,DEN,0,,,Substitution ,
1293,21500010,4,1:29,,SUB: Barton FOR Faried,,202702,Kenneth Faried,DEN,203115,Will Barton,DEN,0,,,Substitution ,
1294,21500010,4,1:29,,SUB: Jokic FOR Harris,,203914,Gary Harris,DEN,203999,Nikola Jokic,DEN,0,,,Substitution ,
1295,21500010,4,1:29,,SUB: Green FOR Nelson,,2749,Jameer Nelson,DEN,203475,Erick Green,DEN,0,,,Substitution ,
1296,21500010,4,1:29,Ariza Free Throw 2 of 2 (6 PTS),,100 - 82,2772,Trevor Ariza,HOU,0,,,0,,,Free Throw ,Free Throw 2 of 2
1297,21500010,4,1:04,,MISS Mudiay 26' 3PT Pullup Jump Shot,,1626144,Emmanuel Mudiay,DEN,0,,,0,,,Missed Shot ,
1298,21500010,4,1:03,Ariza REBOUND (Off:1 Def:1),,,2772,Trevor Ariza,HOU,0,,,0,,,Rebound ,Unknown
1299,21500010,4,0:54,,Miller S.FOUL (P1.PN) (B.Barnaky),,2034,Mike Miller,DEN,203093,Terrence Jones,HOU,0,,,Foul ,Shooting
1300,21500010,4,0:54,Jones Free Throw 1 of 2 (13 PTS),,100 - 83,203093,Terrence Jones,HOU,0,,,0,,,Free Throw ,Free Throw 1 of 2
1301,21500010,4,0:54,SUB: Harrell FOR Ariza,,,2772,Trevor Ariza,HOU,1626149,Montrezl Harrell,HOU,0,,,Substitution ,
1302,21500010,4,0:54,,SUB: Lauvergne FOR Mudiay,,1626144,Emmanuel Mudiay,DEN,203530,Joffrey Lauvergne,DEN,0,,,Substitution ,
1303,21500010,4,0:54,Jones Free Throw 2 of 2 (14 PTS),,100 - 84,203093,Terrence Jones,HOU,0,,,0,,,Free Throw ,Free Throw 2 of 2
1304,21500010,4,0:36,,Jokic 9' Turnaround Hook Shot (2 PTS),102 - 84,203999,Nikola Jokic,DEN,0,,,0,,,Made Shot ,
1305,21500010,4,0:31,,Lauvergne S.FOUL (P3.PN) (D.Crawford),,203530,Joffrey Lauvergne,DEN,203093,Terrence Jones,HOU,0,,,Foul ,Shooting
1306,21500010,4,0:31,Jones Free Throw 1 of 2 (15 PTS),,102 - 85,203093,Terrence Jones,HOU,0,,,0,,,Free Throw ,Free Throw 1 of 2
1307,21500010,4,0:31,MISS Jones Free Throw 2 of 2,,,203093,Terrence Jones,HOU,0,,,0,,,Free Throw ,Free Throw 2 of 2
1308,21500010,4,0:31,,Lauvergne REBOUND (Off:2 Def:5),,203530,Joffrey Lauvergne,DEN,0,,,0,,,Rebound ,Unknown
1309,21500010,4,0:16,,Barton 26' 3PT Jump Shot (11 PTS) (Green 1 AST),105 - 85,203115,Will Barton,DEN,203475,Erick Green,DEN,0,,,Made Shot ,
1310,21500010,4,0:01,MISS Jones 27' 3PT Jump Shot,,,203093,Terrence Jones,HOU,0,,,0,,,Missed Shot ,
1311,21500010,4,0:00,,Barton REBOUND (Off:1 Def:3),,203115,Will Barton,DEN,0,,,0,,,Rebound ,Unknown
1312,21500010,4,0:00,,,105 - 85,0,,,0,,,0,,,End Period ,
